Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,Output,RunTime
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\manager\manager.yaml,,1,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\auth_proxy_client_clusterrole.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\auth_proxy_role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\auth_proxy_role_binding.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\edgedevice_editor_role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\edgedevice_viewer_role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\leader_election_role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\leader_election_role_binding.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\role_binding.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\service_account.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\telemetryservice_editor_role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\rbac\telemetryservice_viewer_role.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\install\config_default.yaml,,1,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\install\config_sa.yaml,,,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\install\shifu_install.yml,,1,0,,,,,,,,,,,,
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\telemetryservice\install\telemetryservice_install.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\shifu\\pkg\\telemetryservice\\install\\telemetryservice_install.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\default\manager_auth_proxy_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubeeye\\config\\default\\manager_auth_proxy_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\default\manager_config_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubeeye\\config\\default\\manager_config_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\manager\manager.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\auth_proxy_client_clusterrole.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\auth_proxy_role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\auth_proxy_role_binding.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\clusterinsight_editor_role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\clusterinsight_viewer_role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\leader_election_role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\leader_election_role_binding.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\pluginsubscription_editor_role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\pluginsubscription_viewer_role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\role.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\role_binding.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\config\rbac\service_account.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\kubeeye.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\kubeeye_plugin_kubebench.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\kubeeye_plugin_kubehunter.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\kubeeye_plugin_kubescape.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\deployment.yaml,Helm,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\leader-election-role.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\leaderelection-rolebinding.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\manager-configmap.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\manager-role.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\manager-rolebinding.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\metricsreader-clusterrole.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\proxy-clusterrole.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\proxy-rolebinding.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\deploy\charts\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\pkg\expend\deploymentfiles\kubebench.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\pkg\expend\deploymentfiles\kubehunter.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\pkg\expend\deploymentfiles\kubescape.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\pkg\expend\deploymentfiles\npd-resources.yaml,,1,1,,,,,,,,,1,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubeeye\\pkg\\expend\\deploymentfiles\\npd-resources.yaml', 'detected_dangerous_patterns_summary': ['ATTACK9_PRIVILEGED'], 'details': {'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}}}",
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubebench\cfg\ack-1.0\policies.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubebench\cfg\cis-1.5\policies.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubebench\cfg\cis-1.6\policies.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubebench\cfg\gke-1.0\policies.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubebench\cfg\gke-1.2.0\policies.yaml,,,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubebench\deploy\kubebench.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubehunter\deploy\kubehunter.yaml,,1,0,,,,,,,,,,,,
kubeeye,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubeeye\plugins\kubescapeplugin\deploy\kubescape.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\deployment.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\podinfo\\charts\\podinfo\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\hpa.yaml,Helm,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\ingress.yaml,Helm,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\redis\config.yaml,Helm,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\charts\podinfo\templates\redis\deployment.yaml,Helm,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\bases\backend\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\bases\backend\hpa.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\bases\cache\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\bases\frontend\deployment.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\bases\frontend\hpa.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\secure\backend\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\secure\backend\hpa.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\secure\common\reconciler-rbac.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\secure\common\service-account.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\secure\frontend\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\secure\frontend\hpa.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\backend\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\backend\hpa.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\common\reconciler-rbac.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\common\service-account.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\frontend\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\deploy\webapp\frontend\hpa.yaml,,,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\kustomize\deployment.yaml,,1,0,,,,,,,,,,,,
podinfo,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\podinfo\kustomize\hpa.yaml,,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\reloader.yaml,,1,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\clusterrole.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\clusterrolebinding.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\deployment.yaml,Helm,1,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\poddisruptionbudget.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\podmonitor.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\role.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\secret.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\chart\reloader\templates\verticalpodautoscaler.yaml,Helm,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\clusterrole.yaml,,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\clusterrolebinding.yaml,,,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\deployment.yaml,,1,0,,,,,,,,,,,,
Reloader,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\Reloader\deployments\kubernetes\manifests\serviceaccount.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\core-install.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\install.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\namespace-install.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller\argocd-application-controller-statefulset.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-deployment.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-statefulset.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\base\\application-controller-deployment\\argocd-application-controller-statefulset.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-role.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-rolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-deployment.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-role.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-rolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-cmd-params-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-gpg-keys-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-rbac-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-secret.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-ssh-known-hosts-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-tls-certs-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-deployment.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-role.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-rolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-deployment.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-role.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-rolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-secret.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\redis\argocd-redis-deployment.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\redis\argocd-redis-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\repo-server\argocd-repo-server-deployment.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\repo-server\argocd-repo-server-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-deployment.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-role.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-rolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-sa.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrole.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrolebinding.yaml,,,0,,,,,,,,,,,,
